index,Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8
925,-0.30074424,-0.07839092,1.6003138,0.61713284,0.17233735,0.16696727,0.8074485,0.15379527,-0.15692142
926,-1.7199483,0.6510684,-0.7050344,-0.05290033,-0.12723091,0.94832265,0.8276888,-0.2626875,-0.5554763
927,-2.1298547,-0.5721068,0.085007995,-0.16600393,0.7568395,0.621184,-0.28444344,1.7274151,-0.62474626
928,0.5772603,-0.2421251,-0.4264674,0.37480518,0.29288384,-1.3422798,0.09266749,-0.79296553,-0.27637306
929,-0.66414905,0.6738043,-0.19292638,0.17248407,0.29847044,-1.0922269,1.1721324,-0.29142308,0.7899818
930,-0.47481352,-0.2774362,-0.79791766,-1.260657,0.6489221,-1.5340172,0.039377343,0.2874921,-0.62626725
931,-0.4201634,-0.46720895,1.6131673,0.2169962,0.19188872,-0.30176803,0.31466216,-0.122274496,-0.49232763
932,-0.47330955,-1.7768185,-0.42299443,-1.0306782,-0.11458613,-0.18416966,1.2248054,-0.6782309,-0.3868901
933,-1.1406378,1.6962904,-0.62946093,0.6165477,0.51866454,0.45057505,-0.06495931,-0.058212563,-0.012199223
934,-1.7199252,0.47467816,-0.31421542,0.9407966,-0.23748711,0.14654085,1.4621059,-1.0153468,0.32375777
935,-0.6079098,2.0304234,1.2871162,0.9794792,-0.20206171,-0.5161447,1.0161505,-0.051494032,-0.10079866
936,-0.90245897,1.2071953,0.41869348,0.25764126,0.40234584,-1.2419269,0.74588585,-0.71248394,0.32693845
937,0.03745292,0.035895348,-0.19384255,1.294901,-0.027324408,-1.2532277,-0.5840799,-0.8092801,0.6732302
938,0.054453075,-0.71616775,0.3358919,-0.53856087,0.76056206,-1.7767175,0.46122092,-0.3575375,-0.2809887
939,-0.48758414,0.82114756,-0.035870764,-1.3765578,1.2200409,-1.7313244,-0.10408891,-0.7797996,-1.6744716
940,-0.8716856,-1.2695382,0.2791345,-0.16094586,-1.0947233,0.88388187,-0.33566839,1.5399266,-1.0374382
941,-0.46119833,-0.03252791,-0.22020635,0.35039544,0.9855968,-1.154655,-0.061462842,-0.76906645,0.76880616
942,-0.16651767,-0.73234177,-0.12341493,-0.9008279,1.0668828,-1.4514029,-0.081931435,0.21568312,-0.6781733
943,0.59830993,0.4791934,-0.0577685,-0.27330288,1.2430416,-0.65660435,0.1509016,-0.42588004,0.21616964
944,-0.67741317,0.16525371,-0.2020705,-0.14918776,0.6422468,-2.0324972,0.6429826,-0.69557077,0.27655923
945,0.5675519,-0.22583799,-0.48372856,-0.7074501,1.6592218,-0.3749384,-0.14777607,0.05245999,-1.7247843
946,-0.35172245,1.0795166,0.24595593,-0.43817994,0.77813536,0.020750651,1.7706687,0.25125897,0.3521055
947,0.22806238,-1.18337,-0.11609861,0.72474366,0.16704571,0.820916,-1.2203752,0.9107676,0.5168863
948,0.32391638,-0.20492616,1.0932014,0.03557381,1.3567549,-0.5047231,-1.2952017,-0.14876878,0.44550675
949,-0.036786526,-0.5907436,1.1518987,-0.62596315,-0.48668337,0.044190437,0.35376158,-0.39583942,-0.7360961
950,0.12765716,-0.96037596,0.72968674,-0.7983142,-0.34850895,0.21852225,0.032298744,-1.2842815,0.6867707
951,-0.054152064,1.227161,-0.94226843,-0.097594336,0.3749066,0.8466299,1.726197,1.0075066,0.5861955
952,1.3670192,-0.8143252,-0.6635224,0.5292819,-0.2851894,0.1360026,0.6119164,0.2876965,1.0224488
953,-0.4960456,-0.4117206,1.3961489,-0.6992328,-0.2756362,0.2761327,0.5105561,0.58981836,-0.10239437
954,-1.4656131,0.94999456,-0.035504393,0.19904639,0.446774,0.6172294,0.44553894,0.06506158,0.7639748
955,0.070546806,-0.2922882,-0.32396638,0.07559873,0.9109619,-1.7339518,-0.76993895,-0.5783023,0.09285063
956,1.1271034,-0.9306807,0.5350251,-1.1286811,0.9099332,-0.61373705,-0.12871073,0.011436574,0.5693105
957,-0.63838327,0.87697905,-0.82131517,0.12621012,0.6025178,-0.5988227,1.0105189,0.5513389,1.0474122
958,0.55553544,-0.21004328,-0.815402,0.63662654,-0.013476979,0.3195042,-0.9590679,-0.42440155,0.56470627
959,-0.32849592,-0.8356483,0.30755115,-1.2527765,0.3141048,0.3820637,0.76453996,-0.37400278,0.60117584
960,0.015091617,0.30763763,-0.9203288,0.18438749,0.7590833,-1.4958515,-0.58876795,-0.45632976,0.53806067
961,0.79176646,-0.28160688,-0.9835732,-0.119969115,0.32072228,-0.3829555,-1.6053822,0.62538815,-0.6379643
962,-0.5484346,0.28955466,-0.32764807,-1.1213846,0.0022295266,0.32709646,0.57216656,-0.06971602,0.7568234
963,-0.55363965,-0.8629252,0.23384064,-0.67929554,0.31636828,0.16549993,1.1484157,0.3430065,0.83317685
964,0.93002367,0.117266454,-0.37409142,-0.5628717,0.4270817,0.012213837,-1.5391374,0.28346306,0.09657474
965,0.2956212,1.4117522,-0.8047341,-0.5472375,0.22105414,0.95969504,0.49026495,-0.11578135,0.85490847
966,0.098069884,1.4223047,-1.1768392,-0.54338247,0.7446586,0.643787,0.57376194,0.20481394,0.65089613
967,0.40278223,-0.5728888,0.4849802,-1.2754925,0.45592594,-0.9771049,-0.6508398,-0.56343144,0.08409756
968,0.9365367,0.7809862,-0.4696033,-0.65416294,1.0872673,-0.37564722,-0.040146094,-0.04933949,0.13125071
969,0.40162808,0.7900815,0.09410835,-0.1929794,0.87339246,-0.18551283,1.2122854,-0.16286136,0.0013152063
970,0.8496734,-0.050608024,-0.2335449,-0.6055915,1.1774048,-1.0014174,-0.23390529,-0.32265094,0.56354165
971,0.0015618838,1.2987257,0.22144991,0.58270556,-0.10260833,-0.07989049,1.5760269,0.7699267,0.61403096
972,0.008034826,0.97740734,-0.7716722,1.5100154,0.010720782,-0.5828166,1.1929951,0.87314713,0.6733733
973,0.009439597,-0.9926835,1.0563637,-0.43306363,0.1975259,0.6503596,0.2807202,-1.5808128,-0.27066052
974,-0.095954314,1.0490704,-0.19131124,-0.28982937,-0.2515856,1.4152706,-0.32514086,0.7464991,0.55286914
975,-0.80057305,-0.9897301,1.719289,-0.28638652,0.032978907,-0.5324418,-0.41986004,-0.53806895,-1.0222948
976,-0.0053672567,-0.30583054,-0.6669626,0.4053486,0.9913697,-2.243671,-0.28047746,-0.46488357,0.02977474
977,-0.45067883,1.0697095,-0.967497,0.394322,-0.013950527,0.45825738,0.32478184,1.8395349,1.2628053
978,0.37421936,1.5315521,-1.3564005,-0.29765663,1.2564836,-0.17680047,-0.62246823,-0.04016594,-0.08327799
979,0.8565047,-0.599499,0.03535097,-0.59757763,0.86814225,-1.0356736,-0.3279939,-0.20296578,0.13000941
980,-0.41192418,-0.6769136,1.5367335,-0.7557901,1.4817576,-0.5846791,-0.17579629,-0.46154845,-0.06271623
981,0.841225,0.38026404,-1.5623078,1.159085,0.4159042,-0.48621023,0.18660027,0.24804354,-0.25337812
982,-0.5624952,-0.87639993,-0.07142283,-0.6723363,-0.41211846,-0.27658886,-2.013979,0.44735664,0.50622004
983,0.55925316,1.1356102,-0.39058578,0.05920455,0.8900218,0.56468284,-0.2853801,-0.50741696,1.0452702
984,0.19590491,1.0768257,-0.58339417,-0.4001394,0.49826202,0.29610768,1.3734027,-0.13124415,0.2721896
985,0.39099997,-1.399581,-0.26241213,-0.84977156,0.13065061,0.059449606,-0.98166436,0.48878825,0.04424466
986,-0.28433278,-0.2460548,0.71337634,-1.5193272,0.06833267,0.22506344,0.42149016,-0.38295674,-0.6775758
987,0.7510776,-0.004881362,0.6999363,0.8430493,0.36467892,1.427468,-0.58602166,-0.4786607,1.1681035
988,0.22243007,0.30114776,-0.64618,-0.036994338,0.27120262,-2.0484443,0.8057487,-0.5953308,0.23239014
989,-0.21249095,-0.9928437,1.5450809,-0.7856341,0.7998786,0.47397825,0.08930075,-0.72948,0.041500404
990,-0.555397,-1.6393296,0.53998244,-0.84460354,0.1132385,0.967591,0.90621376,-0.24887891,0.88461417
991,0.20246226,-0.12513843,0.21232747,0.12973961,0.68325245,-1.5988647,-0.26545763,-0.41123006,0.041807435
992,-0.51912284,-0.38298005,0.33241835,-1.3240695,0.014890134,0.82286537,0.5721423,0.78461,0.25214246
993,0.664207,-0.9009808,0.7267433,0.7148371,0.06789583,-1.0563859,-0.68981767,0.45495752,0.45890558
994,1.1623834,-0.35224384,0.67347556,-0.22634216,0.737936,-1.403256,-0.40571508,-0.7809514,-0.39763165
995,1.4630463,0.5382781,0.14169636,0.51022124,1.1455779,-1.4424016,-0.56931293,-0.04717776,0.09726378
996,0.19601426,0.27292758,-1.5492064,-0.014974784,0.9574793,-0.3220313,0.8908369,0.049046874,1.2499489
997,0.29896495,0.5969084,-1.7621577,0.15843518,1.0775504,0.32104504,1.172295,0.5367492,0.8770564
998,-0.2977298,-0.77086014,-0.11692838,0.6153517,0.48758525,0.050870523,-1.7302058,0.50145686,0.7046766
999,-0.12180629,-0.76757795,0.1257588,0.7084482,0.60669845,0.12663269,-1.8137091,0.65865266,1.0103481
1000,0.66156673,-0.59835094,-0.74254996,-0.20035751,0.8036481,-0.92530394,-0.7872945,0.2783881,0.7736372
1001,-0.113874115,-0.7058033,0.09751825,0.5969677,0.49741977,-0.19529772,-1.736835,0.394524,0.6147859
1002,-0.35027072,-0.89535457,0.16317272,0.2845473,0.65117896,-0.087706625,-1.669233,0.67483884,0.5079327
1003,-0.21902329,-1.5119302,0.8969854,0.32495263,-0.13719566,-0.6496222,-0.59775025,0.3569225,0.46786967
1004,-0.13258298,-1.3549482,0.20741788,0.12220836,0.36197737,-0.4825133,-1.4520782,0.609654,-0.21073154
1005,0.50422215,0.8641263,-1.1760383,0.43033215,0.28035575,-0.8236226,1.4711814,0.26327166,-0.24290106
1006,1.1509619,-0.31307015,0.1814445,0.7014344,0.56040263,-1.5147834,-1.1493013,-0.6249815,-0.3145224
1007,-0.17276289,-1.0196666,0.31603092,0.3947313,1.1834345,-0.7231397,-1.0573761,0.45794487,0.3167692
1008,0.4909338,-0.6320144,0.4613385,1.4315664,0.56554294,-0.72578317,-0.23783818,0.18115018,1.0901469
1009,0.8970499,-0.60878265,0.7419651,-0.05854433,0.60556185,-0.43844032,-0.38719594,0.16036947,-0.5652442
1010,1.1487452,1.0614299,-0.4543847,1.1452061,0.1805494,-1.2359279,-0.35451332,0.05741897,-0.5376924
1011,-0.31014156,-0.14792436,1.1358166,0.55204064,-1.1470399,0.013972823,0.6048986,0.11586418,-0.7707095
1012,1.2366529,-0.68173987,-0.1918262,1.4361665,-1.273304,-0.19407177,0.8768069,0.16075161,0.13199772
1013,-0.34743276,0.4772914,-0.30200535,1.2344822,-1.3739904,-1.0426222,0.4182831,0.21779262,-0.18030833
1014,1.4881717,0.41230834,-0.97715366,0.99439085,0.7367522,0.1383062,0.6414517,0.47554883,0.111837395
1015,-0.9449317,-0.91620016,0.5754881,-0.4657753,-1.3525375,0.1670979,0.5963433,-0.4655127,-0.5000436
1016,-1.5365069,-0.15524893,-1.3807917,-0.30346453,0.3957828,0.5366112,-0.45691478,0.4254655,0.92335725
1017,-0.10201841,-0.080784544,0.7308031,0.037386104,-0.13039348,0.049786426,1.787506,-0.52966,-0.8638154
1018,-0.37560964,0.8494436,0.36564612,-0.52425027,-0.6592569,0.48249093,0.27388778,0.8042438,-0.598769
1019,0.67355764,-0.090628356,-0.4395073,1.6918045,-0.23100415,-0.98491216,0.8042851,-0.3795333,-0.4785579
1020,-0.52429235,0.005485058,0.5887878,0.7230974,-0.638033,-0.5414325,1.1498127,-1.0090739,0.19574681
1021,-1.0028183,-0.345334,-0.35656375,0.058142863,-0.8110307,0.84860265,0.9664574,0.9275935,-0.8935028
1022,1.0721462,-0.33185604,-1.3618491,0.5006036,-0.049405895,-0.28954464,0.4481933,0.3924461,0.27674508
1023,1.0534889,-1.260389,-0.811051,0.5135007,-0.70977974,-0.75360936,0.03179963,0.033403516,0.1238063
1024,-0.18233249,-0.39429253,-0.07716337,-1.0622851,-0.9901184,-0.28359503,0.7007842,1.2096759,-1.2385377
1025,1.2341101,0.27072793,-0.7494173,1.4078567,0.14583771,-0.4425249,0.5617166,0.19872168,-0.12895474
1026,1.3583331,0.22211364,-0.71157527,1.472252,0.19296986,-0.14765713,0.6917951,0.26430294,0.08585597
1027,1.1138531,-0.60148954,-0.044152774,1.2216507,-0.46480024,-0.4041729,1.0537945,0.56849194,0.018601477
1028,1.3710226,-0.40973866,-0.91592157,1.1458093,-0.003652066,-0.75283825,0.46783578,0.50140536,0.14518288
1029,1.3840706,0.4669441,-0.4231193,1.269478,0.43847388,0.23838371,0.70644283,0.7220835,0.14157711
1030,-1.8394697,-0.41271988,-0.21886386,1.1273636,-0.4451478,0.17308441,-0.26704642,-0.4518504,1.0226793
1031,-0.88210833,1.1799427,1.3070349,-0.11879407,0.19869104,0.2347242,0.002590634,-1.0731845,0.47442204
1032,0.82064486,0.9133109,-1.0531325,1.0670131,0.17517439,0.19928966,0.95664895,1.0204545,-0.7943224
1033,1.0394194,0.33334574,-0.32443604,1.269372,-0.018524483,0.4319529,1.4595455,0.72306204,0.00855054
1034,-1.3065691,-0.5318851,0.31536043,-0.089605674,0.084980175,-0.064850196,0.8996785,-0.26086348,-1.2922537
1035,-0.44278616,-0.68379974,-0.17566778,1.1435559,-1.7877957,-0.14284924,0.45081276,0.42128196,-0.39545488
1036,1.0333905,-0.22835557,-0.8558353,1.2352451,-0.24215142,-0.7248438,0.074125074,0.3365404,0.30819044
1037,0.52168953,-0.8376773,-0.11081816,0.2529832,-1.3884304,0.5525686,0.2505441,-0.7841386,-1.371165
1038,-0.7503079,0.44698995,-0.3233563,1.1238599,-0.16378489,1.3994726,0.4577252,0.8613032,0.9550279
1039,0.4507424,-1.0179651,-0.77504903,0.97301936,0.76374274,-0.3411938,0.6128149,-0.013612524,0.34121025
1040,-0.21670532,-0.45060554,-0.5488363,0.18141717,-1.2705477,-0.7983872,0.74997616,-0.949628,-0.9069683
1041,0.7969974,-0.55864763,-1.0076833,0.8027371,-0.045205258,-0.95601755,-0.07093472,0.5760081,0.5538957
1042,-0.10831189,0.049603358,-0.30411705,0.082685724,-1.2603437,-1.2126551,-0.2998493,-0.33266005,-1.6055214
1043,-1.0179822,-1.3928423,-0.037122037,-0.08984394,-1.2897801,-0.39347628,-0.26504308,-0.45921373,0.35400444
1044,-1.4373779,0.4855235,-0.20162661,-1.2866789,0.98287725,-0.6435104,1.1261705,-0.3565388,0.764157
1045,-0.32959408,-0.11945771,0.42610782,1.0460483,0.37223166,0.10056396,1.179038,0.92778647,0.67253476
1046,-1.2217312,1.2264686,-0.9406196,-0.8137039,-0.5476288,-0.064883396,-0.37836447,-0.23028189,-1.043369
1047,0.76867175,-0.14764115,-0.8049547,-0.4891656,1.1246264,-1.1612204,-0.91085714,0.40360188,0.6974881
1048,-0.43363798,0.6536989,-0.29411262,-0.5972749,1.0115116,-0.055087313,1.7015319,0.23512244,0.6196487
1049,-1.6172446,-0.7118908,-0.6331094,-0.3923878,-0.95725757,-0.083724454,-0.99305254,-0.09427716,-1.1913456
1050,-1.1758395,0.9210343,-0.33762866,-0.04935342,0.6648688,-0.56350094,1.0662619,-0.16690817,0.961904
1051,-0.83142406,1.2060096,0.86972994,-0.44927675,-0.20221427,0.60943127,0.7278873,0.18465617,0.5567713
1052,-0.43929803,-0.8514323,0.45957053,0.054486632,0.20822716,-1.8499839,-0.005251482,-0.69040716,-0.25834164
1053,-0.6635524,-0.01654461,0.62325114,0.13313197,0.85963696,-0.0019147918,1.6848459,0.40147355,0.76622796
1054,0.4302371,-0.6382879,-0.23506108,-1.0193307,0.6607578,-0.88152456,-0.14712018,0.079600975,-0.10453569
1055,-1.6052958,0.7906215,-0.3256084,-0.70818144,0.020216167,-0.0781684,0.7931821,-0.07609774,0.6863105
1056,-0.09348141,-0.27303568,1.3011948,-1.1315681,0.7528935,-0.20706946,0.30257803,-0.9888593,-0.1545775
1057,-0.40298206,-0.021194413,1.3819782,-0.84558743,0.6589861,-0.39005703,0.27266276,-1.029238,0.22902094
1058,0.83362204,-0.93529946,-0.55606866,-0.7166867,0.21341361,-1.2032301,-0.22348575,0.11018345,-0.0043105483
1059,-1.6782051,0.35755527,-0.12737039,-1.1882238,-0.4944145,-0.012941898,-1.3634566,0.48677674,-1.2126746
1060,-1.4988823,0.8988071,0.09655331,-0.68424326,0.025804825,0.062078077,-1.3956945,-0.49245274,-0.9497983
1061,-0.30003455,-1.0272342,-0.12792245,0.6219863,0.4972095,0.09909171,0.4742506,0.2437673,1.0064279
1062,-1.6526324,0.8558463,-0.8284578,-0.21965224,-0.115397245,1.1565847,0.90219927,-0.19610809,-0.43013066
1063,0.03541086,1.1485938,-0.0143551305,-0.70057726,0.9111289,-0.6917867,1.0139621,-1.1362748,-0.46879357
1064,-2.624946,0.30058265,0.6684428,0.12854896,-0.07601148,0.018849261,-0.031988367,-0.019379944,-1.4464014
1065,0.06755807,-0.5295012,1.3403225,-0.6263635,0.57034326,0.29069322,0.48908725,0.11334287,-0.8621226
1066,-0.33237052,0.8370484,0.16033879,-1.560806,-0.7886105,0.88362575,-1.2635939,1.3449597,-1.0726368
1067,0.19423503,0.37682387,-0.105757505,-0.6498446,0.68106735,-1.1201627,1.0964552,-0.4534191,-0.19108576
1068,-0.90810114,1.1848278,0.52850926,-0.9217142,-0.47750732,0.4253164,-0.63267297,0.34879595,-1.4431455
1069,0.31465235,0.7702479,-0.5482871,-0.41466022,1.4100335,-0.36198857,1.3451221,0.20618378,-0.09415327
1070,-0.9886841,-0.20381355,-1.5740516,-1.1493627,-1.1170372,0.2621502,-0.9908994,1.1827437,-0.3161853
1071,-0.9908375,-0.5070875,0.59986687,1.2262994,-0.056573868,-0.15468115,0.07025866,0.9968176,0.66395307
1072,-0.6883222,0.32801625,-0.09284958,-1.2404239,-0.54778427,0.71711504,-0.9575722,1.4968616,-1.3147361
1073,0.015154906,-0.77247757,-0.68587065,-1.1560822,0.74892825,-1.1390493,0.63232875,0.11099847,-0.060085922
1074,0.22750168,-1.1497216,-0.1596625,0.47843176,1.2694433,-0.28934276,1.0877734,0.20823976,1.0369349
1075,-0.7416249,0.07576114,1.6313589,-0.30968186,0.71213865,-0.32184777,1.0676494,0.3049812,-0.5402418
1076,0.24407613,-0.6797297,-0.18562332,0.0992175,0.54541844,0.21801686,0.86169946,0.329359,0.8861483
1077,-1.4184241,-1.1481844,0.050458223,0.53322256,0.8092732,0.12894355,0.3835783,0.71074367,0.46864897
1078,-0.2734965,-0.37608063,0.9870572,-1.2910621,1.0660559,-0.21934862,0.33697236,-0.15503974,0.5842132
1079,0.6894902,-1.0932933,-1.5023685,0.086144,0.36380294,-1.4221169,0.4631384,0.620193,0.6007838
1080,0.6901651,1.0535058,-0.41654718,-0.2226155,0.45308828,-0.5740274,0.937114,0.1538372,0.41794372
1081,0.2260386,-0.8058095,0.56353676,-1.1387504,0.4337722,-0.29782528,0.44977546,-1.0337358,0.5806807
1082,-0.5162147,-0.64575386,0.4168922,0.38073903,0.7874347,-0.8270186,0.5880233,0.48855472,0.6068235
1083,0.6533951,-0.16236186,-0.38374728,-1.136086,1.2295,-1.3300291,-0.0016414896,0.16555226,-0.0960619
1084,-0.084077686,-0.69553727,0.2770178,-0.45686597,0.9502765,-1.5777584,0.08951476,-0.6337262,-0.23725873
1085,-0.11738184,0.5928522,-0.050335616,-0.85454863,0.20204885,-0.28729317,1.291793,-0.7099565,0.03282453
1086,-0.5146751,0.40710494,-0.5439055,-0.7784156,-0.42917657,-0.5711896,-1.0643288,0.05303164,-2.0197587
1087,-1.9650078,0.987605,0.53051716,0.12509145,-0.24710338,0.43834293,0.5927188,1.1681343,-0.571928
1088,0.41264635,0.52870214,-0.15589298,0.3400751,0.73209226,-2.0456088,0.20712744,-0.88583195,0.51643026
1089,1.5925593,-0.24321955,-1.044577,0.37869027,0.6235984,0.053923883,0.6505953,0.62928855,0.3778958
1090,-0.57701313,0.66016173,-0.2936115,-0.8430857,0.35423037,-0.5248185,1.508637,-0.18090695,-0.018062308
1091,-0.37058133,-0.97822905,-0.2436651,0.51057166,0.7699711,0.1275538,0.7065028,0.8427522,1.2824687
1092,-0.8262165,-0.76831394,0.47714168,0.46007717,0.68573767,-0.7164496,0.5727026,0.48136282,0.3309523
1093,-0.60937595,0.12855141,-0.14679825,-0.14836332,0.5867104,-1.7325554,0.63842475,-0.745637,0.12748463
